1256441745249714176,0.25
1256441745216323584,0
1256441745262477312,0.40000000000000000
1256441745593651203,0
1256441746034212869,0.5
1256441745556099074,0.22727272727272700
1256441746273128448,0.35000000000000000
1256441746252345349,0.375
1256441746600472578,0
1256441746596093952,0
1256441746700898309,0
1256441746705317889,-0.05000000000000000
1256441746914807808,0.15
1256441747191803904,0.03333333333333330
1256441747317698561,0
1256441747414093824,0
1256441747456036865,0.04545454545454550
1256441747741143042,0.2857142857142860
1256441747812450310,0.0625
1256441747892297728,0
1256441747841798145,0.05
1256441748190003202,0
1256441748458475523,-0.3
1256441748655661057,0
1256441748806529025,0
1256441748869525504,0
1256441748957659136,0
1256441749280415744,0.1
1256441749372899329,0.5
1256441749158785024,0
1256441749574168577,0.03333333333333330
1256441750001815552,0
1256441750194962439,0.25
1256441750152871938,-0.625
1256441750769426438,-0.125
1256441750832525312,-0.5
1256441750979260423,0.1
1256441751058989058,-0.1
1256441751130132480,0
1256441751130128390,0
1256441751255912449,-0.012500000000000000
1256441751260127234,-0.1
1256441751314690048,0
1256441751327387649,0
1256441751428046850,0
1256441751583088640,0
1256441751583129606,0.45681818181818200
1256441751574704128,-0.1
1256441751763652608,0.41666666666666700
1256441751499231233,0.13636363636363600
1256441751625228289,0.040000000000000000
1256441751771811843,0
1256441751927009280,-0.20833333333333300
1256441751847309318,0.062121212121212100
1256441752107356160,0.41666666666666700
1256441751902007297,-0.15625
1256441752183091206,-0.2916666666666670
1256441752191479808,0
1256441752250179590,0
1256441752711393283,0
1256441752665436160,0.2
1256441752678010880,-0.15555555555555600
1256441752745119745,0
1256441752887549952,0
1256441753235648513,-0.1875
1256441753227403264,0.5
1256441753323794433,-0.05000000000000000
1256441753420218370,0.29454545454545500
1256441753487491072,0
1256441753604890624,0
1256441753722392577,0.05000000000000000
1256441753621663744,0.3333333333333330
1256441754011697152,0
1256441754007502849,-0.2
1256441754334699521,0.20000000000000000
1256441754611400705,0
1256441754628194304,0
1256441754657546241,-0.1
1256441754728968192,0.5
1256441754691264515,0
1256441754863063040,0.41666666666666700
1256441754888187905,0
1256441755035226112,0.2
1256441754837901312,0.06818181818181820
1256441755253141504,0
1256441755286855680,0
1256441755286847488,0
1256441755366457345,0.14166666666666700
1256441755198611457,0.2333333333333330
1256441755307819008,0
1256441755425280000,0.13636363636363600
1256441755441852417,0
1256441755659976705,0
1256441755836145665,0
1256441755764879360,0
1256441755852914688,0.13636363636363600
1256441755760758784,-0.3888888888888890
1256441756226379776,0
1256441756272525312,0.1875
1256441756276584448,0
1256441756461281281,-0.125
1256441757211877381,0.14069264069264100
1256441757350473728,-0.15555555555555600
1256441757396598789,0
1256441757643882496,0.03333333333333330
1256441757321093120,0
1256441757815848960,0
1256441757861990400,0.10000000000000000
1256441757815824384,0
1256441758101143557,0.1
1256441758155767809,0.7
1256441758491148289,0.2681818181818180
1256441758554054657,0
1256441758587723778,0.4
1256441758680068097,0.22857142857142900
1256441758793302017,0.11666666666666700
1256441758919131136,0.5
1256441758910537728,0
1256441758927458304,0
1256441759057543168,0
1256441759032377345,0
1256441759103680512,0.3768939393939390
1256441759174926337,0.13636363636363600
1256441759133040641,-0.14583333333333300
1256441759208542210,0.35000000000000000
1256441759200169984,-0.0043650793650793700
1256441759267205123,0.33
1256441759418089472,0
1256441759623778304,-0.1
1256441759829127168,0
1256441760114520065,0.22727272727272700
1256441760105984004,0.4636363636363640
1256441760168808448,0
1256441760311652352,0
1256441760357781504,0
1256441760483598337,0.05
1256441760554774529,0
1256441760680640512,0.4
1256441760542101505,0.13636363636363600
1256441760710103043,0.2
1256441760609378304,0.19464285714285700
1256441760797954048,0
1256441760831553536,0.625
1256441761116958720,0.25
1256441760890253312,-0.3125
1256441761095987200,0.4
1256441761141944320,0
1256441761209163776,0
1256441761125236736,0.04613756613756610
1256441761473286146,0.22727272727272700
1256441761511034881,0.275
1256441761649446913,0.13636363636363600
1256441761603428355,0.2857142857142860
1256441761595035648,-0.1
1256441761758695424,0.08392857142857140
1256441761867563008,0.22727272727272700
1256441762119323648,0.20000000000000000
1256441762521939975,0.11818181818181800
1256441762488430594,0
1256441762773598208,0
1256441763285393408,0
1256441763373383681,0.32666666666666700
1256441763599958017,0
1256441763532697601,0
1256441763717427201,0
1256441763805278209,0.22727272727272700
1256441763822108673,-0.0625
1256441764052979714,-0.75
1256441764128399362,0.05
1256441764174422018,0
1256441764115820546,0
1256441764212285442,-0.4
1256441764392710144,0
1256441764388515840,0
1256441764442972161,0.5
1256441764438663168,0
1256441764644294657,0.04285714285714290
1256441764719792133,0.41666666666666700
1256441764921044993,0.25
1256441764908617729,0
1256441764984098822,0.033333333333333300
1256441765164244998,0.0625
1256441765617418245,0.1875
1256441765696958469,0
1256441765843828744,0
1256441765806002176,-0.06944444444444450
1256441765881577473,0
1256441765944594433,0.2375
1256441766028304384,0.4375
1256441766170865669,0.4
1256441766212849670,0.24
1256441766481281027,0.15625
1256441766615699457,-0.15555555555555600
1256441766560976898,0
1256441766896717830,0.1340909090909090
1256441767186108421,0
1256441767500660736,0.13636363636363600
1256441767580389377,0
1256441767068606465,0
1256441767479570435,0
1256441767806697473,0.3035714285714290
1256441767882158080,-1
1256441767928496129,0
1256441767978840066,0.3333333333333330
1256441768117260288,0.5
1256441768293236736,0
1256441768389861379,-0.3397306397306400
1256441768796516353,0.13636363636363600
1256441768679108608,0
1256441768670752769,-0.265
1256441768918179841,-0.125
1256441769069166593,0
1256441769283260418,0
1256441769111232512,-0.2
1256441769606230023,0
1256441769698357248,0.22727272727272700
1256441769908228097,0.25
1256441770021249024,-0.05
1256441770134564865,0
1256441770164043776,0
1256441770063233024,-0.5666666666666670
1256441770289709058,-0.09375
1256441770306666496,0.24464285714285700
1256441770424053760,0.23333333333333300
1256441770541490176,-0.5
1256441770868686849,0.8
